match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals
47,2014-09-21,Everton,Crystal Palace,2.222,2.149,2.086,2.25,2.25,2.25,0.0,2.0,1.111,1.116,1.077,1.25,1.25,1.25,-100.0,0.0,1.111,100.0,2.222,2.231,2.154,2.5,2.5,2.5,-100.0,0.0,1.704,1.907,1.974,2.0,2.0,2.0,-100.0,0.0,0.518,0.0,1.444,1.215,1.104,1.25,1.25,1.25,200.0,3.0,0.556,0.331,0.181,0.5,0.5,0.5,1000.0,1.0,0.8879999999999999,-800.0,1,1,0.13600000000000012,0.03400000000000003,0.10200000000000009,A,2.0,3.0
48,2014-09-21,Leicester,Manchester United,1.148,1.426,1.663,1.0,1.0,1.0,-50.0,1.0,1.778,1.397,1.2,1.5,1.5,1.5,300.0,4.0,-0.6300000000000001,-350.0,1.111,1.488,1.723,1.25,1.25,1.25,-100.0,0.0,0.741,1.217,1.559,0.75,0.75,0.75,-100.0,0.0,0.37,0.0,1.519,1.242,1.113,1.25,1.25,1.25,200.0,3.0,1.37,0.816,0.45,1.25,1.25,1.25,3000.0,3.0,0.1489999999999998,-2800.0,0,1,-0.5150000000000001,0.5780000000000001,-1.0930000000000002,H,5.0,3.0
49,2014-09-21,Manchester City,Chelsea,1.704,1.824,1.906,1.75,1.75,1.75,0.0,2.0,3.852,3.506,3.276,3.75,3.75,3.75,33.33,4.0,-2.1479999999999997,-33.33,1.037,0.634,0.355,1.0,1.0,1.0,2000.0,2.0,1.63,1.358,1.19,1.5,1.5,1.5,100.0,2.0,-0.593,1900.0,1.667,2.19,2.551,1.75,1.75,1.75,-66.67,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,-1.333,-66.67,0,1,-0.20199999999999996,0.5760000000000001,-0.778,D,1.0,1.0
50,2014-09-21,Tottenham,West Bromwich Albion,1.556,1.398,1.243,1.75,1.75,1.75,100.0,2.0,0.593,1.095,1.481,0.5,0.5,0.5,-100.0,0.0,0.9630000000000001,200.0,1.333,0.81,0.449,1.25,1.25,1.25,2000.0,2.0,1.926,1.905,1.93,1.75,1.75,1.75,0.0,2.0,-0.593,2000.0,1.667,2.19,2.551,1.75,1.75,1.75,-66.67,1.0,0.444,0.669,0.819,0.5,0.5,0.5,-100.0,0.0,1.223,33.33,1,0,0.31299999999999994,-0.8880000000000001,1.201,A,0.0,1.0
56,2014-09-27,Crystal Palace,Leicester,1.741,1.458,1.26,1.6,1.6,1.6,200.0,3.0,2.432,2.076,1.981,1.8,1.8,1.8,150.0,5.0,-0.6909999999999998,50.0,1.802,1.924,1.976,2.0,2.0,2.0,0.0,2.0,1.741,1.763,1.845,1.6,1.6,1.6,50.0,3.0,0.06099999999999994,-50.0,1.37,0.816,0.45,1.0,1.0,1.0,3000.0,3.0,2.012,1.562,1.292,1.6,1.6,1.6,200.0,3.0,-0.6419999999999999,2800.0,1,1,0.4810000000000001,0.45099999999999985,0.03000000000000025,H,2.0,0.0
58,2014-09-27,Hull City,Manchester City,1.556,1.331,1.181,1.4,1.4,1.4,100.0,2.0,1.469,1.674,1.819,1.6,1.6,1.6,-50.0,1.0,0.08699999999999997,150.0,1.506,1.004,0.589,1.4,1.4,1.4,2000.0,2.0,1.025,0.701,0.416,1.0,1.0,1.0,1000.0,1.0,0.4810000000000001,1000.0,1.247,1.775,2.262,1.2,1.2,1.2,-66.67,1.0,1.444,1.974,2.403,1.6,1.6,1.6,-66.67,1.0,-0.19699999999999984,0.0,1,0,0.375,-0.34999999999999987,0.7249999999999999,A,2.0,4.0
57,2014-09-27,Arsenal,Tottenham,2.185,2.06,2.017,2.0,2.0,2.0,50.0,3.0,1.037,1.144,1.125,1.4,1.4,1.4,-100.0,0.0,1.1480000000000001,150.0,0.988,1.067,1.061,1.2,1.2,1.2,-100.0,0.0,1.222,0.844,0.501,1.2,1.2,1.2,1000.0,1.0,-0.23399999999999999,-1100.0,2.062,2.26,2.531,1.8,1.8,1.8,0.0,3.0,1.111,1.792,2.308,1.4,1.4,1.4,-100.0,0.0,0.9509999999999998,100.0,1,0,0.16800000000000015,-0.08800000000000008,0.2560000000000002,D,1.0,1.0
55,2014-09-27,Chelsea,Aston Villa,2.901,3.051,3.059,3.2,3.2,3.2,-66.67,1.0,0.716,0.84,0.912,0.8,0.8,0.8,-100.0,0.0,2.1849999999999996,33.33,1.42,1.293,1.172,1.4,1.4,1.4,0.0,1.0,1.148,0.667,0.364,0.8,0.8,0.8,3000.0,3.0,0.272,-3000.0,2.333,2.636,2.81,2.6,2.6,2.6,-66.67,1.0,1.802,2.255,2.573,2.0,2.0,2.0,-100.0,0.0,0.5310000000000001,33.33,0,0,-0.15800000000000036,-0.19600000000000006,0.0379999999999997,H,3.0,0.0
52,2014-09-27,Sunderland,Swansea City,0.938,1.293,1.583,1.0,1.0,1.0,-100.0,0.0,1.383,1.658,1.817,1.6,1.6,1.6,-100.0,0.0,-0.44500000000000006,0.0,1.086,1.415,1.661,1.2,1.2,1.2,-100.0,0.0,1.42,1.225,1.11,1.2,1.2,1.2,0.0,1.0,-0.33399999999999985,-100.0,0.852,0.878,0.922,0.8,0.8,0.8,0.0,1.0,1.333,2.008,2.456,1.8,1.8,1.8,-100.0,0.0,-0.481,100.0,0,0,-0.645,-0.43399999999999994,-0.21100000000000008,D,0.0,0.0
53,2014-09-27,Southampton,Queens Park Rangers,1.864,1.59,1.344,1.8,1.8,1.8,0.0,1.0,0.815,0.485,0.268,0.6,0.6,0.6,2000.0,2.0,1.0490000000000002,-2000.0,0.543,1.018,1.418,0.6,0.6,0.6,-100.0,0.0,2.148,1.805,1.487,2.2,2.2,2.2,100.0,2.0,-1.605,-200.0,2.21,1.456,0.849,2.0,2.0,2.0,3000.0,3.0,0.778,0.547,0.329,0.8,0.8,0.8,1000.0,1.0,1.432,2000.0,1,1,0.52,0.5469999999999999,-0.026999999999999913,H,2.0,1.0
51,2014-09-27,Manchester United,West Ham,2.185,1.688,1.371,1.8,1.8,1.8,200.0,3.0,1.889,1.263,0.748,1.8,1.8,1.8,3000.0,3.0,0.29600000000000004,-2800.0,2.16,1.905,1.887,1.6,1.6,1.6,150.0,5.0,1.519,1.392,1.242,1.6,1.6,1.6,0.0,1.0,0.6410000000000002,150.0,0.914,0.668,0.407,1.0,1.0,1.0,0.0,0.0,1.519,0.993,0.583,1.4,1.4,1.4,3000.0,3.0,-0.6049999999999999,-3000.0,1,1,0.8140000000000001,1.141,-0.32699999999999996,H,2.0,1.0
54,2014-09-27,Liverpool,Everton,1.272,1.543,1.74,1.4,1.4,1.4,-50.0,1.0,2.148,2.122,2.078,2.2,2.2,2.2,0.0,2.0,-0.8760000000000001,-50.0,1.716,1.441,1.254,1.6,1.6,1.6,200.0,3.0,2.481,2.371,2.235,2.6,2.6,2.6,50.0,3.0,-0.7649999999999999,150.0,1.037,1.71,2.244,1.2,1.2,1.2,-100.0,0.0,0.963,0.994,0.999,1.0,1.0,1.0,-100.0,0.0,0.07399999999999995,0.0,0,1,-0.46799999999999997,0.07000000000000028,-0.5380000000000003,D,1.0,1.0
59,2014-09-28,West Bromwich Albion,Burnley,0.728,1.078,1.435,0.6,0.6,0.6,-50.0,1.0,0.198,0.448,0.67,0.2,0.2,0.2,-100.0,0.0,0.53,50.0,1.284,1.559,1.746,1.4,1.4,1.4,-100.0,0.0,0.691,1.444,2.081,0.8,0.8,0.8,-100.0,0.0,0.5930000000000001,0.0,1.296,1.093,1.026,1.0,1.0,1.0,200.0,3.0,0.704,0.452,0.259,0.6,0.6,0.6,1000.0,1.0,0.5920000000000001,-800.0,0,0,-0.7070000000000001,-0.47200000000000003,-0.23500000000000004,H,4.0,0.0
60,2014-09-29,Stoke City,Newcastle,0.914,0.585,0.339,0.8,0.8,0.8,2000.0,2.0,1.111,0.729,0.424,1.0,1.0,1.0,2000.0,2.0,-0.19699999999999995,0.0,1.185,1.06,1.017,1.0,1.0,1.0,100.0,2.0,2.395,2.22,2.109,2.2,2.2,2.2,0.0,2.0,-1.21,100.0,0.877,0.647,0.4,1.0,1.0,1.0,1000.0,1.0,0.58,0.403,0.244,0.6,0.6,0.6,1000.0,1.0,0.29700000000000004,0.0,1,1,0.575,0.687,-0.1120000000000001,H,1.0,0.0
61,2014-10-04,Aston Villa,Manchester City,0.477,0.688,0.825,0.6,0.667,0.667,-100.0,0.0,2.313,2.097,2.027,2.0,2.0,2.0,100.0,4.0,-1.8360000000000003,-200.0,1.765,1.091,0.615,1.4,1.167,1.167,3000.0,3.0,1.35,0.937,0.567,1.4,1.167,1.167,2000.0,2.0,0.4149999999999998,1000.0,1.202,1.845,2.328,1.4,1.667,1.667,-100.0,0.0,1.963,2.16,2.46,1.6,1.833,1.833,0.0,3.0,-0.7610000000000001,-100.0,0,1,-0.348,0.28600000000000003,-0.634,A,0.0,2.0
62,2014-10-04,Hull City,Crystal Palace,1.704,1.452,1.259,1.6,1.5,1.5,100.0,2.0,1.827,1.557,1.331,1.8,1.667,1.667,100.0,2.0,-0.123,0.0,2.337,1.549,0.914,2.2,1.833,1.833,4000.0,4.0,1.202,1.574,1.788,1.6,1.667,1.667,-100.0,0.0,1.1350000000000002,4100.0,0.831,1.452,2.047,0.6,1.0,1.0,-100.0,0.0,1.914,1.213,0.693,1.6,1.333,1.333,3000.0,3.0,-1.083,-3100.0,1,1,0.44500000000000006,0.496,-0.050999999999999934,H,2.0,0.0
63,2014-10-04,Leicester,Burnley,1.621,1.698,1.792,1.4,1.5,1.5,-100.0,0.0,0.132,0.367,0.606,0.0,0.167,0.167,-100.0,0.0,1.4889999999999999,0.0,1.827,1.806,1.86,1.6,1.667,1.667,0.0,2.0,1.794,1.909,2.264,1.0,1.333,1.333,33.33,4.0,0.03299999999999992,-33.33,1.342,1.278,1.169,1.4,1.333,1.333,-100.0,0.0,0.469,0.37,0.235,0.6,0.5,0.5,0.0,0.0,0.8730000000000001,-100.0,0,0,-0.17100000000000004,-0.474,0.30299999999999994,D,2.0,2.0
64,2014-10-04,Liverpool,West Bromwich Albion,1.181,1.444,1.669,1.2,1.333,1.333,-50.0,1.0,1.819,1.609,1.68,1.0,1.167,1.167,100.0,4.0,-0.6379999999999999,-150.0,1.477,1.361,1.229,1.6,1.5,1.5,0.0,1.0,0.856,1.275,1.58,1.0,1.167,1.167,-100.0,0.0,0.6210000000000001,100.0,1.025,1.581,2.126,0.8,1.167,1.167,-66.67,1.0,1.864,1.44,1.214,1.4,1.333,1.333,200.0,3.0,-0.8390000000000002,-266.67,0,1,-0.488,0.139,-0.627,H,2.0,1.0
65,2014-10-04,Sunderland,Stoke City,0.626,1.058,1.432,0.6,0.833,0.833,-100.0,0.0,0.942,0.66,0.402,1.0,0.833,0.833,1000.0,1.0,-0.31599999999999995,-1100.0,0.724,1.158,1.503,0.8,1.0,1.0,-100.0,0.0,0.79,0.867,0.92,0.8,0.833,0.833,-100.0,0.0,-0.06600000000000006,0.0,0.901,0.9,0.929,0.8,0.833,0.833,0.0,1.0,1.584,1.074,0.647,1.6,1.333,1.333,3000.0,3.0,-0.683,-3000.0,0,1,-0.8059999999999999,0.5399999999999999,-1.3459999999999999,H,3.0,1.0
66,2014-10-04,Swansea City,Newcastle,0.922,1.357,1.644,1.2,1.333,1.333,-100.0,0.0,0.741,0.596,0.384,1.0,0.833,0.833,0.0,0.0,0.18100000000000005,-100.0,0.947,1.002,1.004,1.0,1.0,1.0,-100.0,0.0,1.93,1.998,2.004,2.0,2.0,2.0,-50.0,1.0,-0.983,-50.0,1.222,1.825,2.317,1.4,1.667,1.667,-66.67,1.0,0.387,0.33,0.221,0.6,0.5,0.5,0.0,0.0,0.835,-66.67,0,1,-0.7219999999999999,0.357,-1.0789999999999997,D,2.0,2.0
70,2014-10-05,Manchester United,Everton,2.123,1.745,1.431,2.0,1.833,1.833,100.0,2.0,1.765,1.918,1.975,2.0,2.0,2.0,-50.0,1.0,0.3580000000000003,150.0,1.774,1.74,1.802,1.4,1.5,1.5,-50.0,1.0,1.988,2.122,2.117,2.4,2.333,2.333,-50.0,1.0,-0.21399999999999997,0.0,1.609,1.092,0.654,1.6,1.333,1.333,3000.0,3.0,0.975,0.995,0.999,1.0,1.0,1.0,0.0,1.0,0.634,3000.0,1,0,0.6920000000000002,-0.2100000000000002,0.9020000000000004,H,2.0,1.0
69,2014-10-05,Chelsea,Arsenal,2.934,3.041,3.053,3.2,3.167,3.167,0.0,3.0,1.79,1.867,1.92,1.8,1.833,1.833,-50.0,1.0,1.1440000000000001,50.0,0.947,1.058,1.06,1.2,1.167,1.167,-100.0,0.0,0.992,1.054,1.056,1.2,1.167,1.167,0.0,1.0,-0.04500000000000004,-100.0,2.556,2.702,2.828,2.6,2.667,2.667,0.0,3.0,1.708,2.031,2.385,1.4,1.667,1.667,-66.67,1.0,0.8480000000000001,66.67,0,0,-0.11899999999999977,-0.1299999999999999,0.01100000000000012,H,2.0,0.0
67,2014-10-05,West Ham,Queens Park Rangers,1.593,1.216,0.772,2.0,1.667,1.667,1000.0,1.0,0.877,0.579,0.338,0.8,0.667,0.667,1000.0,1.0,0.716,0.0,1.679,1.503,1.314,1.8,1.667,1.667,100.0,2.0,2.099,1.841,1.536,2.4,2.167,2.167,100.0,2.0,-0.42000000000000015,0.0,1.012,0.812,0.528,1.4,1.167,1.167,0.0,0.0,0.519,0.448,0.298,0.8,0.667,0.667,0.0,0.0,0.493,0.0,1,1,0.821,0.5389999999999999,0.28200000000000003,H,2.0,0.0
68,2014-10-05,Tottenham,Southampton,1.025,1.118,1.113,1.4,1.333,1.333,0.0,1.0,1.909,1.665,1.406,2.0,1.833,1.833,100.0,2.0,-0.8840000000000001,-100.0,1.148,0.873,0.549,1.4,1.167,1.167,1000.0,1.0,0.695,1.015,1.378,0.4,0.667,0.667,-50.0,1.0,0.45299999999999996,1050.0,1.074,1.648,2.183,1.0,1.333,1.333,-66.67,1.0,2.473,1.737,1.054,2.6,2.167,2.167,3000.0,3.0,-1.3989999999999998,-3066.67,0,1,-0.08800000000000008,0.5030000000000001,-0.5910000000000002,H,1.0,0.0
71,2014-10-18,Arsenal,Hull City,1.193,1.528,1.737,1.4,1.571,1.571,-100.0,0.0,1.802,1.552,1.33,1.8,1.571,1.571,100.0,2.0,-0.609,-200.0,1.328,1.226,1.146,1.2,1.286,1.286,100.0,2.0,1.558,1.267,0.827,2.0,1.571,1.571,0.0,0.0,-0.22999999999999998,100.0,1.139,1.662,2.158,1.2,1.429,1.429,-100.0,0.0,1.554,1.733,2.138,1.0,1.286,1.286,0.0,3.0,-0.41500000000000004,-100.0,0,1,-0.544,0.472,-1.016,D,2.0,2.0
72,2014-10-18,Burnley,West Ham,0.754,0.664,0.739,0.4,0.429,0.429,100.0,2.0,1.728,1.358,0.889,1.8,1.714,1.714,2000.0,2.0,-0.974,-1900.0,1.863,1.925,2.238,1.2,1.429,1.429,-33.33,2.0,1.119,1.229,1.189,1.6,1.429,1.429,-100.0,0.0,0.744,66.67,0.646,0.485,0.308,0.8,0.571,0.571,1000.0,1.0,1.675,1.21,0.763,1.4,1.429,1.429,3000.0,3.0,-1.029,-2000.0,1,1,0.015000000000000013,0.839,-0.824,A,1.0,3.0
73,2014-10-18,Crystal Palace,Chelsea,1.218,1.274,1.204,1.6,1.429,1.429,-100.0,0.0,2.623,2.852,2.953,3.2,3.0,3.0,-33.33,2.0,-1.4050000000000002,-66.67,1.468,1.651,1.808,1.4,1.714,1.714,0.0,2.0,0.631,0.865,0.959,1.2,1.0,1.0,-100.0,0.0,0.837,100.0,1.276,0.992,0.627,1.6,1.143,1.143,0.0,0.0,2.704,2.757,2.844,2.6,2.714,2.714,0.0,3.0,-1.4280000000000002,0.0,1,0,0.014000000000000012,-0.3299999999999996,0.34399999999999964,A,1.0,2.0
74,2014-10-18,Everton,Aston Villa,1.51,1.751,1.882,1.8,1.857,1.857,-50.0,1.0,0.318,0.563,0.747,0.6,0.571,0.571,-100.0,0.0,1.192,50.0,1.992,2.1,2.106,2.4,2.286,2.286,0.0,2.0,1.844,1.257,0.747,1.8,1.286,1.286,2000.0,2.0,0.1479999999999999,-2000.0,0.65,0.814,0.904,0.8,0.857,0.857,-100.0,0.0,0.801,1.51,2.106,1.2,1.429,1.429,-100.0,0.0,-0.15100000000000002,0.0,0,0,-0.3719999999999999,-0.429,0.057000000000000106,H,3.0,0.0
75,2014-10-18,Manchester City,Tottenham,2.209,2.08,2.024,1.8,2.0,2.0,0.0,2.0,1.016,1.096,1.102,0.8,1.286,1.286,0.0,1.0,1.193,0.0,0.9,0.767,0.513,1.2,1.0,1.0,0.0,0.0,0.765,0.714,0.497,1.4,1.0,1.0,0.0,0.0,0.135,0.0,2.309,2.313,2.512,1.6,2.0,2.0,0.0,3.0,1.716,1.894,2.261,1.0,1.571,1.571,0.0,3.0,0.5930000000000002,0.0,1,0,0.18500000000000005,-0.08600000000000008,0.27100000000000013,H,4.0,1.0
76,2014-10-18,Newcastle,Leicester,1.16,0.851,0.538,1.4,1.0,1.0,2000.0,2.0,1.748,1.753,1.812,1.8,1.571,1.571,0.0,2.0,-0.5880000000000001,2000.0,1.953,1.999,2.003,2.4,2.0,2.0,0.0,2.0,1.885,1.841,1.873,1.6,1.714,1.714,0.0,2.0,0.06800000000000006,0.0,0.591,0.452,0.295,0.6,0.571,0.571,1000.0,1.0,1.228,1.227,1.153,1.6,1.286,1.286,0.0,1.0,-0.637,1000.0,1,0,0.6219999999999999,-0.06400000000000006,0.6859999999999999,H,1.0,0.0
77,2014-10-18,Southampton,Sunderland,1.273,1.362,1.272,2.0,1.571,1.571,-100.0,0.0,1.417,1.411,1.582,1.0,1.143,1.143,50.0,3.0,-0.14400000000000013,-150.0,0.797,1.012,1.342,0.6,0.714,0.714,-50.0,1.0,0.816,1.129,1.455,0.8,1.0,1.0,-50.0,1.0,-0.018999999999999906,0.0,1.649,1.421,0.953,2.4,1.857,1.857,0.0,0.0,1.601,1.282,1.127,1.2,1.143,1.143,200.0,3.0,0.04800000000000004,-200.0,1,0,0.0009999999999998899,-0.16500000000000004,0.16599999999999993,H,8.0,0.0
78,2014-10-19,Queens Park Rangers,Liverpool,0.584,0.474,0.306,0.8,0.571,0.571,0.0,0.0,1.454,1.545,1.701,1.4,1.429,1.429,0.0,2.0,-0.87,0.0,2.066,1.87,1.58,2.0,2.143,2.143,100.0,2.0,1.318,1.295,1.208,1.2,1.429,1.429,0.0,1.0,0.7479999999999998,100.0,0.346,0.366,0.269,0.8,0.571,0.571,0.0,0.0,1.683,1.839,2.209,1.4,1.429,1.429,0.0,3.0,-1.3370000000000002,0.0,1,0,0.27799999999999997,-0.2470000000000001,0.5250000000000001,A,2.0,3.0
79,2014-10-19,Stoke City,Swansea City,0.962,0.722,0.459,1.0,0.857,0.857,1000.0,1.0,1.281,1.474,1.678,1.4,1.429,1.429,0.0,2.0,-0.31899999999999995,1000.0,1.527,1.255,1.118,1.2,1.143,1.143,200.0,3.0,1.298,1.184,1.099,1.4,1.143,1.143,100.0,2.0,0.22899999999999987,100.0,1.056,0.879,0.586,1.4,1.143,1.143,0.0,0.0,1.148,1.675,2.192,1.0,1.571,1.571,-66.67,1.0,-0.09199999999999986,66.67,1,0,0.5029999999999999,-0.397,0.8999999999999999,H,2.0,1.0
80,2014-10-20,West Bromwich Albion,Manchester United,1.546,1.499,1.615,1.2,1.143,1.143,-50.0,1.0,2.082,1.791,1.485,2.2,1.857,1.857,100.0,2.0,-0.5359999999999998,-150.0,1.237,1.407,1.62,1.4,1.286,1.286,0.0,2.0,1.516,1.606,1.726,1.4,1.429,1.429,-50.0,1.0,-0.2789999999999999,50.0,1.243,1.178,1.099,1.2,1.143,1.143,-100.0,0.0,2.073,1.439,0.877,2.0,1.571,1.571,3000.0,3.0,-0.8299999999999998,-3100.0,0,1,-0.06899999999999995,0.5969999999999998,-0.6659999999999997,D,2.0,2.0
86,2014-10-25,Sunderland,Arsenal,0.945,1.155,1.431,1.0,1.0,1.0,-100.0,0.0,1.462,1.614,1.762,1.6,1.625,1.625,0.0,2.0,-0.517,-100.0,3.211,2.378,2.078,2.2,1.875,1.875,300.0,8.0,1.552,1.367,1.227,1.4,1.375,1.375,100.0,2.0,1.6589999999999998,200.0,1.067,1.049,1.019,1.2,1.0,1.0,-100.0,0.0,1.092,1.541,2.047,1.2,1.375,1.375,-66.67,1.0,-0.025000000000000133,-33.33,0,0,-0.4860000000000001,-0.30000000000000004,-0.18600000000000005,A,0.0,2.0
85,2014-10-25,Liverpool,Hull City,1.969,1.81,1.825,1.4,1.625,1.625,50.0,3.0,1.868,1.633,1.394,2.0,1.625,1.625,100.0,2.0,0.10099999999999998,-50.0,1.545,1.423,1.283,1.6,1.5,1.5,100.0,2.0,1.706,1.4,0.939,2.0,1.625,1.625,2000.0,2.0,-0.16100000000000003,-1900.0,2.122,2.05,2.284,1.4,1.625,1.625,0.0,3.0,1.369,1.6,2.029,1.2,1.25,1.25,-66.67,1.0,0.7529999999999999,66.67,1,1,0.14400000000000013,0.4740000000000002,-0.33000000000000007,D,0.0,0.0
84,2014-10-25,Southampton,Stoke City,3.515,2.569,1.913,3.0,2.375,2.375,700.0,8.0,1.308,0.954,0.606,1.2,1.0,1.0,2000.0,2.0,2.207,-1300.0,0.531,0.828,1.214,0.4,0.625,0.625,-100.0,0.0,1.351,1.209,1.107,1.4,1.125,1.125,0.0,1.0,-0.82,-100.0,2.099,1.708,1.148,2.4,2.0,2.0,3000.0,3.0,1.704,1.265,0.816,1.4,1.375,1.375,3000.0,3.0,0.39500000000000024,0.0,1,1,1.602,0.7020000000000001,0.9,H,1.0,0.0
82,2014-10-25,West Bromwich Albion,Crystal Palace,1.697,1.59,1.652,1.6,1.25,1.25,0.0,2.0,1.145,1.224,1.185,1.2,1.375,1.375,0.0,1.0,0.552,0.0,1.492,1.515,1.656,1.2,1.375,1.375,0.0,2.0,1.645,1.715,1.826,1.2,1.75,1.75,0.0,2.0,-0.15300000000000002,0.0,1.162,1.146,1.089,1.4,1.125,1.125,0.0,1.0,0.85,0.812,0.567,1.4,1.0,1.0,0.0,0.0,0.31199999999999994,0.0,1,0,0.04500000000000015,-0.040000000000000036,0.08500000000000019,D,2.0,2.0
81,2014-10-25,West Ham,Manchester City,2.152,1.657,1.09,2.2,1.875,1.875,3000.0,3.0,2.806,2.429,2.213,2.6,2.25,2.25,100.0,4.0,-0.6539999999999999,2900.0,1.08,1.188,1.171,1.2,1.375,1.375,0.0,1.0,0.933,0.809,0.559,1.2,1.0,1.0,1000.0,1.0,0.14700000000000002,-1000.0,2.117,1.536,0.976,2.0,1.625,1.625,3000.0,3.0,2.539,2.438,2.558,2.2,2.125,2.125,0.0,3.0,-0.42200000000000015,3000.0,1,1,1.062,0.593,0.4690000000000001,H,2.0,1.0
83,2014-10-25,Swansea City,Leicester,1.187,1.388,1.613,1.0,1.375,1.375,-50.0,1.0,1.165,1.434,1.639,1.6,1.375,1.375,-100.0,0.0,0.02200000000000002,50.0,1.532,1.332,1.185,1.8,1.25,1.25,100.0,2.0,1.59,1.688,1.79,1.6,1.625,1.625,-50.0,1.0,-0.05800000000000005,150.0,0.765,1.37,1.983,0.4,1.375,1.375,-100.0,0.0,0.818,1.004,1.043,1.4,1.125,1.125,-100.0,0.0,-0.052999999999999936,0.0,0,0,-0.42599999999999993,-0.474,0.04800000000000004,H,2.0,0.0
87,2014-10-26,Burnley,Everton,0.836,0.725,0.764,0.6,0.5,0.5,0.0,1.0,2.007,1.978,1.989,1.8,2.0,2.0,50.0,3.0,-1.1710000000000003,-50.0,2.242,2.121,2.311,1.8,1.625,1.625,0.0,3.0,1.328,1.718,1.905,1.2,2.0,2.0,-100.0,0.0,0.9139999999999999,100.0,0.431,0.396,0.278,0.6,0.5,0.5,0.0,0.0,1.433,1.212,1.104,1.4,1.125,1.125,200.0,3.0,-1.002,-200.0,1,1,0.07199999999999995,0.018000000000000016,0.05399999999999994,A,1.0,3.0
88,2014-10-26,Manchester United,Chelsea,2.055,1.829,1.534,2.6,1.875,1.875,100.0,2.0,2.415,2.697,2.862,2.4,2.875,2.875,-33.33,2.0,-0.3599999999999999,133.32999999999998,1.677,1.677,1.752,1.8,1.5,1.5,0.0,2.0,0.754,0.89,0.963,0.8,1.0,1.0,0.0,1.0,0.923,0.0,1.715,1.359,0.889,2.0,1.5,1.5,1000.0,1.0,2.802,2.801,2.859,2.6,2.75,2.75,0.0,3.0,-1.087,1000.0,1,0,0.5210000000000001,-0.44700000000000006,0.9680000000000002,D,1.0,1.0
89,2014-10-26,Tottenham,Newcastle,1.011,1.079,1.092,1.0,1.25,1.25,0.0,1.0,1.107,0.878,0.582,1.0,1.0,1.0,1000.0,1.0,-0.09600000000000009,-1000.0,1.844,1.312,0.83,1.6,1.375,1.375,4000.0,4.0,1.302,1.635,1.812,1.8,1.75,1.75,-100.0,0.0,0.542,4100.0,1.144,1.549,2.046,1.0,1.375,1.375,-100.0,0.0,1.394,0.915,0.552,1.0,0.875,0.875,3000.0,3.0,-0.25,-3100.0,0,1,-0.08100000000000018,0.525,-0.6060000000000002,A,1.0,2.0
90,2014-10-27,Queens Park Rangers,Aston Villa,1.056,0.751,0.467,1.0,0.75,0.75,2000.0,2.0,0.212,0.46,0.676,0.2,0.5,0.5,-100.0,0.0,0.8440000000000001,2100.0,2.377,2.075,1.716,2.6,2.25,2.25,200.0,3.0,2.229,1.574,0.961,2.2,1.5,1.5,3000.0,3.0,0.1479999999999997,-2800.0,0.23,0.3,0.244,0.2,0.5,0.5,0.0,0.0,0.534,1.235,1.906,0.6,1.25,1.25,-100.0,0.0,-0.30400000000000005,100.0,1,0,0.589,-0.4640000000000001,1.053,H,2.0,0.0
91,2014-11-01,Arsenal,Burnley,1.642,1.684,1.785,1.6,1.667,1.667,0.0,2.0,0.891,0.775,0.786,0.8,0.556,0.556,0.0,1.0,0.7509999999999999,0.0,1.035,1.118,1.11,1.0,1.222,1.222,-100.0,0.0,2.495,2.281,2.377,2.4,1.778,1.778,0.0,3.0,-1.4600000000000002,-100.0,1.728,1.807,2.138,1.6,1.556,1.556,0.0,3.0,0.287,0.324,0.252,0.4,0.444,0.444,0.0,0.0,1.441,0.0,0,1,-0.14300000000000002,0.10499999999999998,-0.248,H,3.0,0.0
