match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals,home_goals_bullish,home_goals_bearish,home_goals_convergence,home_points_bullish,home_points_bearish,home_points_convergence,away_goals_bullish,away_goals_bearish,away_goals_convergence,away_points_bullish,away_points_bearish,away_points_convergence,goals_ema_short_ratio,goals_ema_medium_ratio,goals_ema_long_ratio,points_ema_short_ratio,points_ema_medium_ratio,points_ema_long_ratio
34,2014-09-13,Southampton,Newcastle,1.444,1.215,1.104,1.333,1.333,1.333,200.0,3.0,1.0,0.545,0.286,1.0,1.0,1.0,3000.0,3.0,0.4439999999999999,-2800.0,1.222,1.521,1.732,1.0,1.0,1.0,-50.0,1.0,1.889,1.884,1.923,1.667,1.667,1.667,50.0,3.0,-0.667,-100.0,1.222,0.694,0.372,1.333,1.333,1.333,3000.0,3.0,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,0.6659999999999999,2000.0,1,1,0.3399999999999998,0.714,-0.3740000000000001,H,4.0,0.0,1,0,0.746268656716418,1,0,0.5405405405405405,1,0,0.5834305717619603,1,0,0.7272727272727273,1.4297029702970296,2.189189189189189,3.7297297297297303,2.1590106007067136,2.0351906158357767,1.9476439790575917
33,2014-09-13,Sunderland,Tottenham,1.111,1.488,1.723,1.0,1.0,1.0,-100.0,0.0,1.333,1.264,1.163,1.667,1.667,1.667,-100.0,0.0,-0.2219999999999999,0.0,1.444,1.669,1.819,1.333,1.333,1.333,-50.0,1.0,1.0,0.545,0.286,1.0,1.0,1.0,3000.0,3.0,0.4439999999999999,-3050.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,2.0,2.455,2.714,2.0,2.0,2.0,-100.0,0.0,-1.333,0.0,0,1,-0.6120000000000001,0.1699999999999999,-0.782,D,2.0,2.0,0,1,0.6203473945409429,0,1,0.8077544426494346,1,0,0.8547008547008548,0,1,0.5834305717619603,0.827252419955324,1.1679748822605964,1.4688832054560954,0.3318407960199006,0.3318458417849899,0.3322320117474303
32,2014-09-13,West Bromwich Albion,Everton,0.889,1.339,1.637,0.667,0.667,0.667,-100.0,0.0,2.333,2.182,2.095,2.333,2.333,2.333,50.0,3.0,-1.4440000000000002,-150.0,1.889,1.884,1.923,1.667,1.667,1.667,50.0,3.0,3.333,2.727,2.381,3.333,3.333,3.333,200.0,6.0,-1.4440000000000002,-150.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,0.0,0.0,0,1,-0.748,0.238,-0.986,A,0.0,2.0,0,1,0.5720823798627003,0,1,0.8077544426494346,1,0,0.8077544426494346,0,1,0.8077544426494346,0.3794280836534358,0.6108576642335767,0.7776722090261283,0.9852289512555391,0.9879227053140096,0.9890710382513661
31,2014-09-13,Stoke City,Leicester,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,1.222,1.521,1.732,1.0,1.0,1.0,-50.0,1.0,-0.6659999999999999,1050.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,1.667,1.818,1.905,1.667,1.667,1.667,-50.0,1.0,-1.0,-50.0,1.222,0.694,0.372,1.333,1.333,1.333,3000.0,3.0,0.778,0.851,0.914,0.667,0.667,0.667,0.0,1.0,0.4439999999999999,3000.0,1,0,0.375,-0.51,0.885,A,0.0,1.0,1,0,0.7272727272727273,1,0,0.5405405405405405,0,1,0.6622516556291391,0,1,0.880281690140845,0.45129870129870137,0.21619856303069893,0.10390355912743972,1.5507614213197969,0.8060394889663182,0.40259740259740256
39,2014-09-14,Manchester United,Queens Park Rangers,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,0.333,0.182,0.095,0.333,0.333,0.333,1000.0,1.0,0.334,-1100.0,1.111,1.488,1.723,1.0,1.0,1.0,-100.0,0.0,1.333,1.264,1.163,1.667,1.667,1.667,-100.0,0.0,-0.2219999999999999,0.0,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,1.0,0.545,0.286,1.0,1.0,1.0,3000.0,3.0,-0.4439999999999999,-2000.0,0,1,-0.238,0.238,-0.476,H,4.0,0.0,0,1,0.8077544426494346,1,0,0.7272727272727273,1,0,0.8077544426494346,1,0,0.5834305717619603,1.944606413994169,4.260416666666666,8.61904761904762,0.5504950495049505,0.5963963963963964,0.6114864864864865
40,2014-09-15,Hull City,West Ham,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.628,0.354,1.333,1.333,1.333,1000.0,1.0,0.0,-1000.0,0.889,0.512,0.277,1.0,1.0,1.0,2000.0,2.0,1.667,1.364,1.19,1.667,1.667,1.667,200.0,3.0,-0.778,1800.0,1.556,2.157,2.542,1.333,1.333,1.333,-100.0,0.0,0.667,0.446,0.259,1.0,1.0,1.0,0.0,0.0,0.889,-100.0,0,1,0.0,0.646,-0.646,D,2.0,2.0,0,0,1.0,0,1,0.5035246727089628,1,0,0.6075334143377886,1,0,0.7102272727272728,0.9900990099009901,1.567398119122257,2.7472527472527473,2.2983751846381093,4.730263157894737,9.44981412639405
46,2014-09-20,Newcastle,Hull City,0.667,0.446,0.259,0.75,0.75,0.75,0.0,0.0,1.333,1.182,1.095,1.25,1.25,1.25,100.0,2.0,-0.6659999999999999,-100.0,2.593,2.269,2.121,2.25,2.25,2.25,100.0,4.0,1.259,0.783,0.441,1.25,1.25,1.25,2000.0,2.0,1.334,-1900.0,0.37,0.27,0.164,0.5,0.5,0.5,0.0,0.0,1.37,1.947,2.395,1.25,1.25,1.25,-66.67,1.0,-1.0,66.67,1,1,0.408,0.238,0.17,D,2.0,2.0,1,0,0.7102272727272728,1,0,0.8291873963515755,1,0,0.8077544426494346,0,1,0.4938271604938272,0.4966492926284438,0.3741610738255034,0.2343891402714932,0.2681159420289855,0.13796627491057742,0.0681912681912682
44,2014-09-20,Burnley,Sunderland,0.296,0.548,0.741,0.25,0.25,0.25,-100.0,0.0,1.407,1.581,1.75,1.25,1.25,1.25,0.0,2.0,-1.111,-100.0,1.037,1.765,2.3,1.0,1.0,1.0,-100.0,0.0,1.63,1.73,1.836,1.5,1.5,1.5,0.0,2.0,-0.593,-100.0,0.556,0.331,0.181,0.5,0.5,0.5,1000.0,1.0,0.778,0.851,0.914,0.75,0.75,0.75,0.0,1.0,-0.2219999999999999,1000.0,0,0,-0.445,-0.3429999999999999,-0.102,D,0.0,0.0,0,1,0.6920415224913494,1,0,0.7272727272727273,0,1,0.7446016381236039,0,1,0.880281690140845,0.20889202540578686,0.34443746071653053,0.42102272727272727,0.7055837563451777,0.38443670150987225,0.19588744588744586
45,2014-09-20,Aston Villa,Arsenal,1.074,1.027,1.008,1.0,1.0,1.0,0.0,1.0,1.778,1.851,1.914,1.75,1.75,1.75,0.0,2.0,-0.704,0.0,0.222,0.149,0.086,0.25,0.25,0.25,0.0,0.0,1.481,1.304,1.173,1.5,1.5,1.5,100.0,2.0,-1.259,-100.0,2.704,2.757,2.844,2.5,2.5,2.5,0.0,3.0,1.593,2.095,2.481,1.5,1.5,1.5,-66.67,1.0,1.1110000000000002,66.67,1,0,0.066,-0.1359999999999999,0.2019999999999999,A,0.0,3.0,1,0,0.9380863039399624,0,1,0.8771929824561406,0,1,0.8802816901408451,0,1,0.5296610169491526,0.6006711409395974,0.5518538420204191,0.5239085239085239,1.6868371802869622,1.3097387173396675,1.1417101565636292
42,2014-09-20,Queens Park Rangers,Stoke City,0.222,0.149,0.086,0.25,0.25,0.25,0.0,0.0,0.37,0.27,0.164,0.5,0.5,0.5,0.0,0.0,-0.148,0.0,2.222,1.762,1.433,2.25,2.25,2.25,300.0,4.0,0.778,0.851,0.914,0.75,0.75,0.75,0.0,1.0,1.444,300.0,0.667,0.446,0.259,0.75,0.75,0.75,0.0,0.0,0.815,0.568,0.336,1.0,1.0,1.0,0.0,0.0,-0.1479999999999999,0.0,1,1,0.136,0.206,-0.0699999999999999,D,2.0,2.0,1,0,0.880281690140845,1,0,0.7102272727272728,1,0,0.8291873963515755,1,0,0.6761325219743071,0.5842105263157895,0.532142857142857,0.4942528735632183,0.8084848484848486,0.7716262975778547,0.7485549132947976
41,2014-09-20,West Ham,Liverpool,1.333,0.878,0.511,1.5,1.5,1.5,2000.0,2.0,1.407,1.663,1.818,1.5,1.5,1.5,-100.0,0.0,-0.074,2100.0,1.778,1.479,1.268,1.75,1.75,1.75,100.0,2.0,1.074,1.095,1.07,1.25,1.25,1.25,0.0,1.0,0.704,100.0,0.778,0.547,0.329,1.0,1.0,1.0,1000.0,1.0,1.556,2.089,2.48,1.5,1.5,1.5,-100.0,0.0,-0.778,1100.0,1,0,0.822,-0.411,1.233,H,3.0,1.0,1,0,0.548847420417124,1,0,0.6901311249137336,0,1,0.7087172218284904,0,1,0.5197505197505198,0.9407198306280875,0.5248057381948595,0.27954048140043763,0.49680715197956576,0.260600285850405,0.13212851405622492
43,2014-09-20,Swansea City,Southampton,2.074,2.027,2.008,2.0,2.0,2.0,0.0,2.0,2.296,1.721,1.38,2.0,2.0,2.0,300.0,4.0,-0.2219999999999999,-300.0,1.63,1.275,1.122,1.25,1.25,1.25,300.0,4.0,0.815,1.244,1.567,0.75,0.75,0.75,-100.0,0.0,0.815,400.0,2.0,2.455,2.714,2.25,2.25,2.25,-100.0,0.0,1.815,1.113,0.622,1.75,1.75,1.75,3000.0,3.0,0.185,-3100.0,1,1,0.0659999999999998,0.916,-0.8500000000000001,A,0.0,1.0,1,0,0.9380863039399626,0,1,0.5834305717619603,1,0,0.5219206680584552,1,0,0.45599635202918376,0.8993928881179533,1.170999422299249,1.4446043165467628,1.095890410958904,2.186108637577916,4.294303797468355
47,2014-09-21,Everton,Crystal Palace,2.222,2.149,2.086,2.25,2.25,2.25,0.0,2.0,1.111,1.116,1.077,1.25,1.25,1.25,-100.0,0.0,1.111,100.0,2.222,2.231,2.154,2.5,2.5,2.5,-100.0,0.0,1.704,1.907,1.974,2.0,2.0,2.0,-100.0,0.0,0.518,0.0,1.444,1.215,1.104,1.25,1.25,1.25,200.0,3.0,0.556,0.331,0.181,0.5,0.5,0.5,1000.0,1.0,0.8879999999999999,-800.0,1,1,0.1360000000000001,0.034,0.102,A,2.0,3.0,1,0,0.880281690140845,1,0,0.746268656716418,0,0,0.9671179883945841,1,0,0.7272727272727273,1.9821587867975021,1.908525754884547,1.9190432382704692,2.5512367491166072,3.563049853372434,5.780104712041886
48,2014-09-21,Leicester,Manchester United,1.148,1.426,1.663,1.0,1.0,1.0,-50.0,1.0,1.778,1.397,1.2,1.5,1.5,1.5,300.0,4.0,-0.6300000000000001,-350.0,1.111,1.488,1.723,1.25,1.25,1.25,-100.0,0.0,0.741,1.217,1.559,0.75,0.75,0.75,-100.0,0.0,0.37,0.0,1.519,1.242,1.113,1.25,1.25,1.25,200.0,3.0,1.37,0.816,0.45,1.25,1.25,1.25,3000.0,3.0,0.1489999999999998,-2800.0,0,1,-0.5150000000000001,0.5780000000000001,-1.0930000000000002,H,5.0,3.0,0,1,0.6600660066006601,1,0,0.7112375533428166,1,0,0.6337135614702154,1,0,0.5208333333333333,0.6420581655480984,1.013503909026297,1.3743801652892562,1.1007246376811592,1.50363196125908,2.419565217391304
49,2014-09-21,Manchester City,Chelsea,1.704,1.824,1.906,1.75,1.75,1.75,0.0,2.0,3.852,3.506,3.276,3.75,3.75,3.75,33.33,4.0,-2.1479999999999997,-33.33,1.037,0.634,0.355,1.0,1.0,1.0,2000.0,2.0,1.63,1.358,1.19,1.5,1.5,1.5,100.0,2.0,-0.593,1900.0,1.667,2.19,2.551,1.75,1.75,1.75,-66.67,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,-1.333,-66.67,0,1,-0.2019999999999999,0.5760000000000001,-0.778,D,1.0,1.0,0,1,0.831946755407654,0,1,0.5307855626326964,1,0,0.6345177664974619,0,0,1.0,0.4412221646815122,0.5187713310580205,0.5800365185636032,0.5538205980066445,0.7275747508305648,0.8475083056478406
50,2014-09-21,Tottenham,West Bromwich Albion,1.556,1.398,1.243,1.75,1.75,1.75,100.0,2.0,0.593,1.095,1.481,0.5,0.5,0.5,-100.0,0.0,0.963,200.0,1.333,0.81,0.449,1.25,1.25,1.25,2000.0,2.0,1.926,1.905,1.93,1.75,1.75,1.75,0.0,2.0,-0.593,2000.0,1.667,2.19,2.551,1.75,1.75,1.75,-66.67,1.0,0.444,0.669,0.819,0.5,0.5,0.5,-100.0,0.0,1.223,33.33,1,0,0.3129999999999999,-0.8880000000000001,1.201,A,0.0,1.0,1,0,0.7616146230007617,0,1,0.5307855626326964,0,1,0.5296610169491525,0,1,0.7272727272727273,2.580431177446103,1.265158371040724,0.8336686787391013,3.671806167400881,3.225331369661266,3.0772014475271416
56,2014-09-27,Crystal Palace,Leicester,1.741,1.458,1.26,1.6,1.6,1.6,200.0,3.0,2.432,2.076,1.981,1.8,1.8,1.8,150.0,5.0,-0.6909999999999998,50.0,1.802,1.924,1.976,2.0,2.0,2.0,0.0,2.0,1.741,1.763,1.845,1.6,1.6,1.6,50.0,3.0,0.0609999999999999,-50.0,1.37,0.816,0.45,1.0,1.0,1.0,3000.0,3.0,2.012,1.562,1.292,1.6,1.6,1.6,200.0,3.0,-0.6419999999999999,2800.0,1,1,0.4810000000000001,0.4509999999999998,0.0300000000000002,H,2.0,0.0,1,0,0.6752194463200539,1,0,0.5208333333333333,1,0,0.6891798759476224,1,0,0.5813953488372093,0.712940212940213,0.6989453499520614,0.6328478151682572,0.6775469831849655,0.5190839694656488,0.3456221198156682
58,2014-09-27,Hull City,Manchester City,1.556,1.331,1.181,1.4,1.4,1.4,100.0,2.0,1.469,1.674,1.819,1.6,1.6,1.6,-50.0,1.0,0.0869999999999999,150.0,1.506,1.004,0.589,1.4,1.4,1.4,2000.0,2.0,1.025,0.701,0.416,1.0,1.0,1.0,1000.0,1.0,0.4810000000000001,1000.0,1.247,1.775,2.262,1.2,1.2,1.2,-66.67,1.0,1.444,1.974,2.403,1.6,1.6,1.6,-66.67,1.0,-0.1969999999999998,0.0,1,0,0.375,-0.3499999999999998,0.7249999999999999,A,2.0,4.0,1,0,0.7272727272727273,0,1,0.4962779156327544,0,1,0.7407407407407408,0,1,0.5104645227156712,1.0520622041920216,0.7903800475059383,0.6457080371787862,0.8576341127922972,0.8946572580645161,0.9374222958972235
57,2014-09-27,Arsenal,Tottenham,2.185,2.06,2.017,2.0,2.0,2.0,50.0,3.0,1.037,1.144,1.125,1.4,1.4,1.4,-100.0,0.0,1.148,150.0,0.988,1.067,1.061,1.2,1.2,1.2,-100.0,0.0,1.222,0.844,0.501,1.2,1.2,1.2,1000.0,1.0,-0.2339999999999999,-1100.0,2.062,2.26,2.531,1.8,1.8,1.8,0.0,3.0,1.111,1.792,2.308,1.4,1.4,1.4,-100.0,0.0,0.9509999999999998,100.0,1,0,0.1680000000000001,-0.088,0.2560000000000002,D,1.0,1.0,1,0,0.8561643835616437,0,1,0.6807351940095302,0,0,0.9191176470588235,0,1,0.4551661356395084,2.086914995224451,1.785095320623917,1.7770925110132159,1.83942908117752,1.2541620421753605,1.0918895599654876
55,2014-09-27,Chelsea,Aston Villa,2.901,3.051,3.059,3.2,3.2,3.2,-66.67,1.0,0.716,0.84,0.912,0.8,0.8,0.8,-100.0,0.0,2.1849999999999996,33.33,1.42,1.293,1.172,1.4,1.4,1.4,0.0,1.0,1.148,0.667,0.364,0.8,0.8,0.8,3000.0,3.0,0.272,-3000.0,2.333,2.636,2.81,2.6,2.6,2.6,-66.67,1.0,1.802,2.255,2.573,2.0,2.0,2.0,-100.0,0.0,0.5310000000000001,33.33,0,0,-0.1580000000000003,-0.196,0.0379999999999997,H,3.0,0.0,0,1,0.863557858376511,0,1,0.6770480704129994,0,1,0.8361204013377925,0,1,0.564652738565782,3.995867768595041,3.5894117647058827,3.3177874186550977,1.2875275938189845,1.163796909492274,1.0878823073945028
52,2014-09-27,Sunderland,Swansea City,0.938,1.293,1.583,1.0,1.0,1.0,-100.0,0.0,1.383,1.658,1.817,1.6,1.6,1.6,-100.0,0.0,-0.445,0.0,1.086,1.415,1.661,1.2,1.2,1.2,-100.0,0.0,1.42,1.225,1.11,1.2,1.2,1.2,0.0,1.0,-0.3339999999999998,-100.0,0.852,0.878,0.922,0.8,0.8,0.8,0.0,1.0,1.333,2.008,2.456,1.8,1.8,1.8,-100.0,0.0,-0.481,100.0,0,0,-0.645,-0.4339999999999999,-0.211,D,0.0,0.0,0,1,0.60790273556231,0,1,0.9345794392523364,0,1,0.697350069735007,0,1,0.4710315591144606,0.6733668341708542,0.7751798561151079,0.866447728516694,0.6344005956813105,0.43508424182358774,0.3738848337388484
53,2014-09-27,Southampton,Queens Park Rangers,1.864,1.59,1.344,1.8,1.8,1.8,0.0,1.0,0.815,0.485,0.268,0.6,0.6,0.6,2000.0,2.0,1.0490000000000002,-2000.0,0.543,1.018,1.418,0.6,0.6,0.6,-100.0,0.0,2.148,1.805,1.487,2.2,2.2,2.2,100.0,2.0,-1.605,-200.0,2.21,1.456,0.849,2.0,2.0,2.0,3000.0,3.0,0.778,0.547,0.329,0.8,0.8,0.8,1000.0,1.0,1.432,2000.0,1,1,0.52,0.5469999999999999,-0.0269999999999999,H,2.0,1.0,1,0,0.6578947368421053,1,0,0.42354934349851764,1,0,0.6464124111182935,1,0,0.6901311249137336,2.2593939393939397,3.2121212121212124,4.83453237410072,2.8045685279187818,2.6140035906642725,2.5044247787610616
51,2014-09-27,Manchester United,West Ham,2.185,1.688,1.371,1.8,1.8,1.8,200.0,3.0,1.889,1.263,0.748,1.8,1.8,1.8,3000.0,3.0,0.296,-2800.0,2.16,1.905,1.887,1.6,1.6,1.6,150.0,5.0,1.519,1.392,1.242,1.6,1.6,1.6,0.0,1.0,0.6410000000000002,150.0,0.914,0.668,0.407,1.0,1.0,1.0,0.0,0.0,1.519,0.993,0.583,1.4,1.4,1.4,3000.0,3.0,-0.6049999999999999,-3000.0,1,1,0.8140000000000001,1.141,-0.3269999999999999,H,2.0,1.0,1,0,0.5512679162072767,1,0,0.6635700066357,1,0,0.4670714619336758,1,0,0.5165289256198348,1.1506055818852028,1.3260015710919089,1.8087071240105541,0.5977763243950295,0.6660019940179462,0.6863406408094435
54,2014-09-27,Liverpool,Everton,1.272,1.543,1.74,1.4,1.4,1.4,-50.0,1.0,2.148,2.122,2.078,2.2,2.2,2.2,0.0,2.0,-0.8760000000000001,-50.0,1.716,1.441,1.254,1.6,1.6,1.6,200.0,3.0,2.481,2.371,2.235,2.6,2.6,2.6,50.0,3.0,-0.7649999999999999,150.0,1.037,1.71,2.244,1.2,1.2,1.2,-100.0,0.0,0.963,0.994,0.999,1.0,1.0,1.0,-100.0,0.0,0.0739999999999999,0.0,0,1,-0.4679999999999999,0.0700000000000002,-0.5380000000000003,D,1.0,1.0,0,1,0.6811989100817439,0,1,0.4531037607612143,1,0,0.9345794392523362,0,1,0.9652509652509652,0.5894346617238184,0.7237335834896811,0.8333333333333335,1.0657759506680369,1.703187250996016,2.2239841427155604
59,2014-09-28,West Bromwich Albion,Burnley,0.728,1.078,1.435,0.6,0.6,0.6,-50.0,1.0,0.198,0.448,0.67,0.2,0.2,0.2,-100.0,0.0,0.53,50.0,1.284,1.559,1.746,1.4,1.4,1.4,-100.0,0.0,0.691,1.444,2.081,0.8,0.8,0.8,-100.0,0.0,0.5930000000000001,0.0,1.296,1.093,1.026,1.0,1.0,1.0,200.0,3.0,0.704,0.452,0.259,0.6,0.6,0.6,1000.0,1.0,0.5920000000000001,-800.0,0,0,-0.7070000000000001,-0.472,-0.235,H,4.0,0.0,0,1,0.5858230814294083,1,0,0.7874015748031495,0,1,0.6793478260869565,1,0,0.6920415224913495,3.4999999999999996,2.3537117903930134,2.110294117647059,1.8151260504201683,2.365800865800866,3.8141263940520447
60,2014-09-29,Stoke City,Newcastle,0.914,0.585,0.339,0.8,0.8,0.8,2000.0,2.0,1.111,0.729,0.424,1.0,1.0,1.0,2000.0,2.0,-0.1969999999999999,0.0,1.185,1.06,1.017,1.0,1.0,1.0,100.0,2.0,2.395,2.22,2.109,2.2,2.2,2.2,0.0,2.0,-1.21,100.0,0.877,0.647,0.4,1.0,1.0,1.0,1000.0,1.0,0.58,0.403,0.244,0.6,0.6,0.6,1000.0,1.0,0.297,0.0,1,1,0.575,0.687,-0.1120000000000001,H,1.0,0.0,1,0,0.6349206349206349,1,0,0.6770480704129994,1,0,0.5927682276229994,1,0,0.7485029940119762,0.8153434433541481,0.7916102841677943,0.7811059907834103,1.4864406779661017,1.5665859564164648,1.5748031496062993
61,2014-10-04,Aston Villa,Manchester City,0.477,0.688,0.825,0.6,0.667,0.667,-100.0,0.0,2.313,2.097,2.027,2.0,2.0,2.0,100.0,4.0,-1.8360000000000003,-200.0,1.765,1.091,0.615,1.4,1.167,1.167,3000.0,3.0,1.35,0.937,0.567,1.4,1.167,1.167,2000.0,2.0,0.4149999999999998,1000.0,1.202,1.845,2.328,1.4,1.667,1.667,-100.0,0.0,1.963,2.16,2.46,1.6,1.833,1.833,0.0,3.0,-0.7610000000000001,-100.0,0,1,-0.348,0.286,-0.634,A,0.0,2.0,0,1,0.741839762611276,0,1,0.4703668861712136,1,0,0.7776049766718507,0,1,0.6680026720106881,0.2053379250968575,0.326530612244898,0.4050073637702504,0.6092245311708059,0.8502304147465438,0.9425101214574899
62,2014-10-04,Hull City,Crystal Palace,1.704,1.452,1.259,1.6,1.5,1.5,100.0,2.0,1.827,1.557,1.331,1.8,1.667,1.667,100.0,2.0,-0.123,0.0,2.337,1.549,0.914,2.2,1.833,1.833,4000.0,4.0,1.202,1.574,1.788,1.6,1.667,1.667,-100.0,0.0,1.1350000000000002,4100.0,0.831,1.452,2.047,0.6,1.0,1.0,-100.0,0.0,1.914,1.213,0.693,1.6,1.333,1.333,3000.0,3.0,-1.083,-3100.0,1,1,0.445,0.496,-0.0509999999999999,H,2.0,0.0,1,0,0.6920415224913494,0,1,0.45126353790613716,1,0,0.6684491978609626,1,0,0.45024763619990993,0.9275993467610234,0.9266113592852585,0.9388516032811334,0.4319126819126819,1.187244480784955,2.911806543385491
63,2014-10-04,Leicester,Burnley,1.621,1.698,1.792,1.4,1.5,1.5,-100.0,0.0,0.132,0.367,0.606,0.0,0.167,0.167,-100.0,0.0,1.489,0.0,1.827,1.806,1.86,1.6,1.667,1.667,0.0,2.0,1.794,1.909,2.264,1.0,1.333,1.333,33.33,4.0,0.0329999999999999,-33.33,1.342,1.278,1.169,1.4,1.333,1.333,-100.0,0.0,0.469,0.37,0.235,0.6,0.5,0.5,0.0,0.0,0.8730000000000001,-100.0,0,0,-0.171,-0.474,0.3029999999999999,D,2.0,2.0,0,1,0.8539709649871904,1,0,0.8525149190110827,0,1,0.6784260515603799,1,0,0.8103727714748784,11.415492957746478,4.503978779840849,2.909090909090909,2.8016701461377873,3.363157894736842,4.771428571428571
64,2014-10-04,Liverpool,West Bromwich Albion,1.181,1.444,1.669,1.2,1.333,1.333,-50.0,1.0,1.819,1.609,1.68,1.0,1.167,1.167,100.0,4.0,-0.6379999999999999,-150.0,1.477,1.361,1.229,1.6,1.5,1.5,0.0,1.0,0.856,1.275,1.58,1.0,1.167,1.167,-100.0,0.0,0.6210000000000001,100.0,1.025,1.581,2.126,0.8,1.167,1.167,-66.67,1.0,1.864,1.44,1.214,1.4,1.333,1.333,200.0,3.0,-0.8390000000000002,-266.67,0,1,-0.488,0.139,-0.627,H,2.0,1.0,0,1,0.6720430107526881,0,1,0.47596382674916704,0,0,0.8779631255487269,1,0,0.606060606060606,0.6457080371787862,0.8919085855466337,0.9875739644970415,0.546958377801494,1.0903448275862069,1.7369281045751634
65,2014-10-04,Sunderland,Stoke City,0.626,1.058,1.432,0.6,0.833,0.833,-100.0,0.0,0.942,0.66,0.402,1.0,0.833,0.833,1000.0,1.0,-0.3159999999999999,-1100.0,0.724,1.158,1.503,0.8,1.0,1.0,-100.0,0.0,0.79,0.867,0.92,0.8,0.833,0.833,-100.0,0.0,-0.066,0.0,0.901,0.9,0.929,0.8,0.833,0.833,0.0,1.0,1.584,1.074,0.647,1.6,1.333,1.333,3000.0,3.0,-0.683,-3000.0,0,1,-0.8059999999999999,0.5399999999999999,-1.346,H,3.0,1.0,0,1,0.5537098560354374,0,0,0.9727626459143969,1,0,0.6493506493506493,1,0,0.5162622612287042,0.657563025210084,1.5791044776119403,3.4757281553398056,0.5652446675031367,0.8302583025830258,1.4140030441400304
66,2014-10-04,Swansea City,Newcastle,0.922,1.357,1.644,1.2,1.333,1.333,-100.0,0.0,0.741,0.596,0.384,1.0,0.833,0.833,0.0,0.0,0.181,-100.0,0.947,1.002,1.004,1.0,1.0,1.0,-100.0,0.0,1.93,1.998,2.004,2.0,2.0,2.0,-50.0,1.0,-0.983,-50.0,1.222,1.825,2.317,1.4,1.667,1.667,-66.67,1.0,0.387,0.33,0.221,0.6,0.5,0.5,0.0,0.0,0.835,-66.67,0,1,-0.7219999999999999,0.357,-1.0789999999999995,D,2.0,2.0,0,1,0.5807200929152149,0,1,0.477326968973747,1,0,0.7369196757553427,1,0,0.8576329331046313,1.2276964047936085,2.2392739273927393,4.1725888324873095,3.0780856423173804,5.367647058823529,10.030303030303031
70,2014-10-05,Manchester United,Everton,2.123,1.745,1.431,2.0,1.833,1.833,100.0,2.0,1.765,1.918,1.975,2.0,2.0,2.0,-50.0,1.0,0.3580000000000003,150.0,1.774,1.74,1.802,1.4,1.5,1.5,-50.0,1.0,1.988,2.122,2.117,2.4,2.333,2.333,-50.0,1.0,-0.2139999999999999,0.0,1.609,1.092,0.654,1.6,1.333,1.333,3000.0,3.0,0.975,0.995,0.999,1.0,1.0,1.0,0.0,1.0,0.634,3000.0,1,0,0.6920000000000002,-0.2100000000000002,0.9020000000000004,H,2.0,1.0,1,0,0.5910165484633569,1,0,0.5115089514066496,0,1,0.8264462809917354,0,1,0.9765625,1.1960563380281692,0.9050829875518673,0.7209068010075567,1.633502538071066,1.0865671641791046,0.6481665014866205
