match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals,home_goals_bullish,home_goals_bearish,home_goals_convergence,home_points_bullish,home_points_bearish,home_points_convergence,away_goals_bullish,away_goals_bearish,away_goals_convergence,away_points_bullish,away_points_bearish,away_points_convergence,goals_ema_short_ratio,goals_ema_medium_ratio,goals_ema_long_ratio,points_ema_short_ratio,points_ema_medium_ratio,points_ema_long_ratio,goals_ema_short_log_ratio,points_ema_short_log_ratio,goals_ema_medium_log_ratio,points_ema_medium_log_ratio,goals_ema_long_log_ratio,points_ema_long_log_ratio,goals_ema_short_squared_advantage,points_ema_short_squared_advantage,goals_ema_medium_squared_advantage,points_ema_medium_squared_advantage,goals_ema_long_squared_advantage,points_ema_long_squared_advantage
29,2014-08-31,Leicester,Arsenal,1.333,1.636,1.81,1.0,1.0,1.0,-100.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,-0.667,-100.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.333,1.182,1.095,1.5,1.5,1.5,100.0,2.0,0.667,-100.0,0.667,0.818,0.905,0.5,0.5,0.5,-100.0,0.0,2.333,2.636,2.81,2.0,2.0,2.0,-66.67,1.0,-1.666,-33.33,0,0,-0.4770000000000001,0.0,-0.4770000000000001,D,1.0,1.0,0,1,0.6770480704129993,0,1,0.8077544426494346,0,0,1.0,0,1,0.6770480704129994,0.6631840796019901,0.8139303482587065,0.9004975124378111,0.284677763551003,0.3091458805744519,0.3209219858156029,-0.2514572956288167,-0.6928471955569457,-0.12934967202784886,-0.6931471805599453,-0.06542780532245532,-0.6931471805599453,-0.44488900000000003,-2.7755560000000004,-0.13249600000000009,-3.305124,-0.03609999999999998,-3.629025
30,2014-08-31,Tottenham,Liverpool,2.0,1.545,1.286,2.5,2.5,2.5,300.0,4.0,1.667,1.818,1.905,1.5,1.5,1.5,-50.0,1.0,0.3329999999999999,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,1.364,1.19,2.0,2.0,2.0,200.0,3.0,-1.667,-200.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,2.455,2.714,1.5,1.5,1.5,-100.0,0.0,1.0,100.0,1,0,0.714,-0.238,0.952,A,0.0,3.0,1,0,0.5834305717619603,0,0,1.0,0,1,0.8077544426494346,0,1,0.5834305717619603,1.1926058437686344,0.8451859956236323,0.6715404699738904,1.492537313432836,1.2170385395537526,1.1013215859030838,0.1176580434682325,0.28768207245178085,-0.10189676347400248,0.14647190390025736,-0.23962982493125576,0.07418489818937664,0.11088899999999997,1.0,-0.07452900000000007,0.29702499999999993,-0.383161,0.08179600000000002
36,2014-09-13,Crystal Palace,Burnley,1.667,1.364,1.19,1.667,1.667,1.667,200.0,3.0,0.444,0.669,0.819,0.333,0.333,0.333,-100.0,0.0,1.223,300.0,2.556,2.331,2.181,2.667,2.667,2.667,50.0,3.0,1.556,2.157,2.542,1.333,1.333,1.333,-100.0,0.0,1.0,150.0,0.333,0.182,0.095,0.333,0.333,0.333,1000.0,1.0,0.333,0.182,0.095,0.333,0.333,0.333,1000.0,1.0,0.0,0.0,1,0,0.4770000000000001,-0.3749999999999999,0.8520000000000001,D,0.0,0.0,1,0,0.6770480704129993,1,0,0.8077544426494346,0,1,0.7272727272727273,1,0,0.8077544426494346,3.671806167400881,2.008836524300442,1.4354644149577804,0.9708454810495628,0.9479166666666666,0.9047619047619048,0.6135372047292427,0.0,0.3481304548641536,0.0,0.18561464429242433,0.0,1.4957290000000003,0.0,0.4830250000000001,0.0,0.13764099999999999,0.0
38,2014-09-13,Arsenal,Manchester City,1.667,1.818,1.905,1.667,1.667,1.667,-50.0,1.0,1.556,1.785,1.896,1.667,1.667,1.667,-100.0,0.0,0.1109999999999999,50.0,1.222,1.149,1.086,1.333,1.333,1.333,0.0,1.0,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,0.6659999999999999,-1000.0,1.889,2.339,2.637,1.667,1.667,1.667,-66.67,1.0,2.0,2.455,2.714,2.0,2.0,2.0,-100.0,0.0,-0.1109999999999999,33.33,0,0,-0.238,-0.3399999999999998,0.1019999999999998,D,2.0,2.0,0,1,0.8077544426494346,0,1,0.5720823798627003,0,1,0.746268656716418,0,1,0.5834305717619603,1.0644955300127714,1.0128133704735376,0.9994753410283316,0.9398009950248756,0.9488843813387424,0.9680616740088108,0.042510708684588755,-0.03770186718401142,0.011779540097241116,-0.034151096258115826,0.003102915780404742,-0.020950296925662075,0.012320999999999997,-0.012320999999999997,0.0010890000000000092,-0.013456000000000023,8.100000000000215e-05,-0.005928999999999993
37,2014-09-13,Chelsea,Swansea City,3.778,3.397,3.2,3.667,3.667,3.667,100.0,6.0,2.111,2.033,2.009,2.0,2.0,2.0,50.0,3.0,1.6669999999999998,50.0,1.444,1.215,1.104,1.333,1.333,1.333,200.0,3.0,0.444,0.669,0.819,0.333,0.333,0.333,-100.0,0.0,1.0,300.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1,1,0.5779999999999998,0.1020000000000003,0.4759999999999995,H,4.0,2.0,1,0,0.6337135614702155,0,0,1.0,1,0,0.907441016333938,0,0,1.0,1.7812352663837812,1.662750856583456,1.5849430411094605,0.9966777408637876,0.9966777408637876,0.9966777408637876,0.4290778309881178,0.0,0.37137026149222907,0.0,0.33347672764141445,0.0,2.7788889999999995,0.0,1.8604959999999997,0.0,1.4184810000000008,0.0
35,2014-09-13,Liverpool,Aston Villa,2.111,2.033,2.009,2.0,2.0,2.0,50.0,3.0,1.111,1.033,1.009,1.0,1.0,1.0,100.0,2.0,1.0000000000000002,-50.0,1.111,1.116,1.077,1.333,1.333,1.333,-100.0,0.0,0.333,0.182,0.095,0.333,0.333,0.333,1000.0,1.0,0.778,-1100.0,2.333,2.554,2.741,2.0,2.0,2.0,0.0,3.0,2.556,2.702,2.828,2.333,2.333,2.333,0.0,3.0,-0.2229999999999998,0.0,1,1,0.1020000000000003,0.102,2.220446049250313e-16,A,0.0,1.0,1,0,0.907441016333938,0,1,0.7102272727272728,1,0,0.9074410163339384,0,1,0.7861635220125788,1.88314005352364,1.9491850431447748,1.9715407262021591,0.9091971940763836,0.9417404129793512,0.9658210007047218,0.3877824490493166,-0.06476351832605545,0.40003969406023454,-0.04079948441884622,0.40397071181511085,-0.02298951822469872,1.0000000000000004,-0.04972899999999994,1.0,-0.021904000000000038,1.0,-0.007568999999999955
34,2014-09-13,Southampton,Newcastle,1.444,1.215,1.104,1.333,1.333,1.333,200.0,3.0,1.0,0.545,0.286,1.0,1.0,1.0,3000.0,3.0,0.4439999999999999,-2800.0,1.222,1.521,1.732,1.0,1.0,1.0,-50.0,1.0,1.889,1.884,1.923,1.667,1.667,1.667,50.0,3.0,-0.667,-100.0,1.222,0.694,0.372,1.333,1.333,1.333,3000.0,3.0,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,0.6659999999999999,2000.0,1,1,0.3399999999999998,0.714,-0.3740000000000001,H,4.0,0.0,1,0,0.746268656716418,1,0,0.5405405405405405,1,0,0.5834305717619603,1,0,0.7272727272727273,1.4297029702970296,2.189189189189189,3.7297297297297303,2.1590106007067136,2.0351906158357767,1.9476439790575917,0.20048886074940356,0.35628926546123835,0.36022849314739014,0.24116205681688804,0.49230366906003575,0.14990799208846814,0.19713599999999995,0.4435559999999999,0.4489000000000001,0.13176899999999994,0.669124,0.036481
33,2014-09-13,Sunderland,Tottenham,1.111,1.488,1.723,1.0,1.0,1.0,-100.0,0.0,1.333,1.264,1.163,1.667,1.667,1.667,-100.0,0.0,-0.2219999999999999,0.0,1.444,1.669,1.819,1.333,1.333,1.333,-50.0,1.0,1.0,0.545,0.286,1.0,1.0,1.0,3000.0,3.0,0.4439999999999999,-3050.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,2.0,2.455,2.714,2.0,2.0,2.0,-100.0,0.0,-1.333,0.0,0,1,-0.6120000000000001,0.1699999999999999,-0.782,D,2.0,2.0,0,1,0.6203473945409429,0,1,0.8077544426494346,1,0,0.8547008547008548,0,1,0.5834305717619603,0.827252419955324,1.1679748822605964,1.4688832054560954,0.3318407960199006,0.3318458417849899,0.3322320117474303,-0.0999932241731096,-0.5875866848994528,0.09434601453599634,-0.6420854614643461,0.23023806672070068,-0.6676274543518497,-0.04928399999999999,-1.776889,0.05017599999999999,-2.679769,0.31360000000000005,-3.272481
32,2014-09-13,West Bromwich Albion,Everton,0.889,1.339,1.637,0.667,0.667,0.667,-100.0,0.0,2.333,2.182,2.095,2.333,2.333,2.333,50.0,3.0,-1.4440000000000002,-150.0,1.889,1.884,1.923,1.667,1.667,1.667,50.0,3.0,3.333,2.727,2.381,3.333,3.333,3.333,200.0,6.0,-1.4440000000000002,-150.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,0.0,0.0,0,1,-0.748,0.238,-0.986,A,0.0,2.0,0,1,0.5720823798627003,0,1,0.8077544426494346,1,0,0.8077544426494346,0,1,0.8077544426494346,0.3794280836534358,0.6108576642335767,0.7776722090261283,0.9852289512555392,0.9879227053140096,0.989071038251366,-0.5678252108062302,0.0,-0.3077864423135532,0.0,-0.16014599876540986,0.0,-2.0851360000000003,0.0,-0.710649,0.0,-0.20976400000000017,0.0
31,2014-09-13,Stoke City,Leicester,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,1.222,1.521,1.732,1.0,1.0,1.0,-50.0,1.0,-0.6659999999999999,1050.0,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,1.667,1.818,1.905,1.667,1.667,1.667,-50.0,1.0,-1.0,-50.0,1.222,0.694,0.372,1.333,1.333,1.333,3000.0,3.0,0.778,0.851,0.914,0.667,0.667,0.667,0.0,1.0,0.4439999999999999,3000.0,1,0,0.375,-0.51,0.885,A,0.0,1.0,1,0,0.7272727272727273,1,0,0.5405405405405405,0,1,0.6622516556291391,0,1,0.880281690140845,0.4512987012987013,0.2161985630306989,0.1039035591274397,1.5507614213197969,0.8060394889663182,0.4025974025974025,-0.3562892654612384,0.22291855412572548,-0.6387251087928082,-0.08863343736149784,-0.8386724044933185,-0.33292576372706917,-0.4435559999999999,0.19713599999999995,-1.4161,-0.024649000000000008,-2.405601,-0.293764
39,2014-09-14,Manchester United,Queens Park Rangers,0.667,0.818,0.905,0.667,0.667,0.667,-100.0,0.0,0.333,0.182,0.095,0.333,0.333,0.333,1000.0,1.0,0.334,-1100.0,1.111,1.488,1.723,1.0,1.0,1.0,-100.0,0.0,1.333,1.264,1.163,1.667,1.667,1.667,-100.0,0.0,-0.2219999999999999,0.0,0.556,0.331,0.181,0.667,0.667,0.667,1000.0,1.0,1.0,0.545,0.286,1.0,1.0,1.0,3000.0,3.0,-0.4439999999999999,-2000.0,0,1,-0.238,0.238,-0.476,H,4.0,0.0,0,1,0.8077544426494346,1,0,0.7272727272727273,1,0,0.8077544426494346,1,0,0.5834305717619603,1.944606413994169,4.260416666666666,8.61904761904762,0.5504950495049505,0.5963963963963964,0.6114864864864865,0.22359356257208537,-0.2510287548037454,0.4305290767713807,-0.14909337093673422,0.5537276453102001,-0.0851750886002024,0.11155600000000002,-0.19713599999999995,0.40449599999999986,-0.04579600000000001,0.6561000000000001,-0.011024999999999997
40,2014-09-15,Hull City,West Ham,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.628,0.354,1.333,1.333,1.333,1000.0,1.0,0.0,-1000.0,0.889,0.512,0.277,1.0,1.0,1.0,2000.0,2.0,1.667,1.364,1.19,1.667,1.667,1.667,200.0,3.0,-0.778,1800.0,1.556,2.157,2.542,1.333,1.333,1.333,-100.0,0.0,0.667,0.446,0.259,1.0,1.0,1.0,0.0,0.0,0.889,-100.0,0,1,0.0,0.646,-0.646,D,2.0,2.0,0,0,1.0,0,1,0.5035246727089628,1,0,0.6075334143377886,1,0,0.7102272727272728,0.99009900990099,1.567398119122257,2.7472527472527473,2.2983751846381093,4.730263157894737,9.44981412639405,0.0,0.42741793274663137,0.2057949129795967,0.7808210858392818,0.39008400606986193,1.0343737842984317,0.0,0.790321,0.138384,2.927521,0.417316,5.212089
46,2014-09-20,Newcastle,Hull City,0.667,0.446,0.259,0.75,0.75,0.75,0.0,0.0,1.333,1.182,1.095,1.25,1.25,1.25,100.0,2.0,-0.6659999999999999,-100.0,2.593,2.269,2.121,2.25,2.25,2.25,100.0,4.0,1.259,0.783,0.441,1.25,1.25,1.25,2000.0,2.0,1.334,-1900.0,0.37,0.27,0.164,0.5,0.5,0.5,0.0,0.0,1.37,1.947,2.395,1.25,1.25,1.25,-66.67,1.0,-1.0,66.67,1,1,0.408,0.238,0.17,D,2.0,2.0,1,0,0.7102272727272728,1,0,0.8291873963515755,1,0,0.8077544426494346,0,1,0.4938271604938272,0.4966492926284438,0.3741610738255034,0.2343891402714932,0.2681159420289855,0.1379662749105774,0.0681912681912682,-0.33612938927063596,-0.5480792153070062,-0.41144076367430615,-0.8417708032850578,-0.5092357983118908,-1.0704414117014134,-0.4435559999999999,-1.0,-0.541696,-2.812329,-0.698896,-4.977360999999999
44,2014-09-20,Burnley,Sunderland,0.296,0.548,0.741,0.25,0.25,0.25,-100.0,0.0,1.407,1.581,1.75,1.25,1.25,1.25,0.0,2.0,-1.111,-100.0,1.037,1.765,2.3,1.0,1.0,1.0,-100.0,0.0,1.63,1.73,1.836,1.5,1.5,1.5,0.0,2.0,-0.593,-100.0,0.556,0.331,0.181,0.5,0.5,0.5,1000.0,1.0,0.778,0.851,0.914,0.75,0.75,0.75,0.0,1.0,-0.2219999999999999,1000.0,0,0,-0.445,-0.3429999999999999,-0.102,D,0.0,0.0,0,1,0.6920415224913494,1,0,0.7272727272727273,0,1,0.7446016381236039,0,1,0.880281690140845,0.2088920254057868,0.3444374607165305,0.4210227272727272,0.7055837563451777,0.3844367015098722,0.1958874458874458,-0.6190985608708518,-0.133370711335513,-0.5112131455689414,-0.32979549417838594,-0.45714125089242785,-0.4828337558155372,-1.234321,-0.04928399999999999,-1.0670889999999997,-0.27040000000000003,-1.0180809999999998,-0.5372890000000001
45,2014-09-20,Aston Villa,Arsenal,1.074,1.027,1.008,1.0,1.0,1.0,0.0,1.0,1.778,1.851,1.914,1.75,1.75,1.75,0.0,2.0,-0.704,0.0,0.222,0.149,0.086,0.25,0.25,0.25,0.0,0.0,1.481,1.304,1.173,1.5,1.5,1.5,100.0,2.0,-1.259,-100.0,2.704,2.757,2.844,2.5,2.5,2.5,0.0,3.0,1.593,2.095,2.481,1.5,1.5,1.5,-66.67,1.0,1.1110000000000002,66.67,1,0,0.066,-0.1359999999999999,0.2019999999999999,A,0.0,3.0,1,0,0.9380863039399624,0,1,0.8771929824561406,0,1,0.8802816901408451,0,1,0.5296610169491526,0.6006711409395974,0.5518538420204191,0.5239085239085239,1.6868371802869622,1.3097387173396675,1.1417101565636292,-0.29225213452481646,0.3565978102274056,-0.3411129424606719,0.19383286045527237,-0.3723875059435302,0.09919388227874419,-0.49561599999999995,1.2343210000000004,-0.6789760000000001,0.4382439999999999,-0.8208359999999999,0.131769
42,2014-09-20,Queens Park Rangers,Stoke City,0.222,0.149,0.086,0.25,0.25,0.25,0.0,0.0,0.37,0.27,0.164,0.5,0.5,0.5,0.0,0.0,-0.148,0.0,2.222,1.762,1.433,2.25,2.25,2.25,300.0,4.0,0.778,0.851,0.914,0.75,0.75,0.75,0.0,1.0,1.444,300.0,0.667,0.446,0.259,0.75,0.75,0.75,0.0,0.0,0.815,0.568,0.336,1.0,1.0,1.0,0.0,0.0,-0.1479999999999999,0.0,1,1,0.136,0.206,-0.0699999999999999,D,2.0,2.0,1,0,0.880281690140845,1,0,0.7102272727272728,1,0,0.8291873963515755,1,0,0.6761325219743071,0.5842105263157895,0.532142857142857,0.4942528735632183,0.8084848484848486,0.7716262975778547,0.7485549132947976,-0.11432187909063002,-0.08505986394815714,-0.10012490160388124,-0.08099979819164324,-0.06936112779750225,-0.05936232005224404,-0.021903999999999996,-0.021903999999999972,-0.014641000000000006,-0.014883999999999986,-0.006084000000000002,-0.005929000000000002
41,2014-09-20,West Ham,Liverpool,1.333,0.878,0.511,1.5,1.5,1.5,2000.0,2.0,1.407,1.663,1.818,1.5,1.5,1.5,-100.0,0.0,-0.074,2100.0,1.778,1.479,1.268,1.75,1.75,1.75,100.0,2.0,1.074,1.095,1.07,1.25,1.25,1.25,0.0,1.0,0.704,100.0,0.778,0.547,0.329,1.0,1.0,1.0,1000.0,1.0,1.556,2.089,2.48,1.5,1.5,1.5,-100.0,0.0,-0.778,1100.0,1,0,0.822,-0.411,1.233,H,3.0,1.0,1,0,0.548847420417124,1,0,0.6901311249137336,0,1,0.7087172218284904,0,1,0.5197505197505198,0.9407198306280876,0.5248057381948595,0.2795404814004376,0.4968071519795657,0.260600285850405,0.1321285140562249,-0.031226165761641913,-0.3629543994235755,-0.3492459260457241,-0.6915298423455154,-0.6232557301858859,-0.9626055140552746,-0.0054760000000000095,-0.605284,-0.616225,-2.3777639999999995,-1.708249,-4.6268009999999995
43,2014-09-20,Swansea City,Southampton,2.074,2.027,2.008,2.0,2.0,2.0,0.0,2.0,2.296,1.721,1.38,2.0,2.0,2.0,300.0,4.0,-0.2219999999999999,-300.0,1.63,1.275,1.122,1.25,1.25,1.25,300.0,4.0,0.815,1.244,1.567,0.75,0.75,0.75,-100.0,0.0,0.815,400.0,2.0,2.455,2.714,2.25,2.25,2.25,-100.0,0.0,1.815,1.113,0.622,1.75,1.75,1.75,3000.0,3.0,0.185,-3100.0,1,1,0.0659999999999998,0.916,-0.8500000000000001,A,0.0,1.0,1,0,0.9380863039399626,0,1,0.5834305717619603,1,0,0.5219206680584552,1,0,0.4559963520291837,0.8993928881179533,1.170999422299249,1.4446043165467628,1.095890410958904,2.186108637577916,4.294303797468355,-0.06972996693082115,0.063650027076456,0.10657257023847239,0.4917137185857136,0.23417491840421004,0.8284495072372929,-0.04928399999999999,0.03422500000000002,0.09363600000000002,1.8009640000000002,0.3943840000000001,4.376464
47,2014-09-21,Everton,Crystal Palace,2.222,2.149,2.086,2.25,2.25,2.25,0.0,2.0,1.111,1.116,1.077,1.25,1.25,1.25,-100.0,0.0,1.111,100.0,2.222,2.231,2.154,2.5,2.5,2.5,-100.0,0.0,1.704,1.907,1.974,2.0,2.0,2.0,-100.0,0.0,0.518,0.0,1.444,1.215,1.104,1.25,1.25,1.25,200.0,3.0,0.556,0.331,0.181,0.5,0.5,0.5,1000.0,1.0,0.8879999999999999,-800.0,1,1,0.1360000000000001,0.034,0.102,A,2.0,3.0,1,0,0.880281690140845,1,0,0.746268656716418,0,0,0.967117988394584,1,0,0.7272727272727273,1.982158786797502,1.908525754884547,1.9190432382704692,2.5512367491166072,3.563049853372434,5.780104712041886,0.4228405158885992,0.45151761555314895,0.3975574281228345,0.5093218640841244,0.3959512090469939,0.5774787576602382,1.234321,0.7885439999999998,1.0670889999999997,0.7814560000000003,1.0180809999999998,0.851929
48,2014-09-21,Leicester,Manchester United,1.148,1.426,1.663,1.0,1.0,1.0,-50.0,1.0,1.778,1.397,1.2,1.5,1.5,1.5,300.0,4.0,-0.6300000000000001,-350.0,1.111,1.488,1.723,1.25,1.25,1.25,-100.0,0.0,0.741,1.217,1.559,0.75,0.75,0.75,-100.0,0.0,0.37,0.0,1.519,1.242,1.113,1.25,1.25,1.25,200.0,3.0,1.37,0.816,0.45,1.25,1.25,1.25,3000.0,3.0,0.1489999999999998,-2800.0,0,1,-0.5150000000000001,0.5780000000000001,-1.0930000000000002,H,5.0,3.0,0,1,0.6600660066006601,1,0,0.7112375533428166,1,0,0.6337135614702154,1,0,0.5208333333333333,0.6420581655480984,1.013503909026297,1.3743801652892562,1.1007246376811592,1.50363196125908,2.419565217391304,-0.25719406768553393,0.06097204222343329,0.012025855069610951,0.2107320444708668,0.19099594646752502,0.3765451822014367,-0.39690000000000014,0.02220099999999994,0.0008409999999999951,0.18147600000000003,0.21436900000000006,0.43956900000000004
49,2014-09-21,Manchester City,Chelsea,1.704,1.824,1.906,1.75,1.75,1.75,0.0,2.0,3.852,3.506,3.276,3.75,3.75,3.75,33.33,4.0,-2.1479999999999997,-33.33,1.037,0.634,0.355,1.0,1.0,1.0,2000.0,2.0,1.63,1.358,1.19,1.5,1.5,1.5,100.0,2.0,-0.593,1900.0,1.667,2.19,2.551,1.75,1.75,1.75,-66.67,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,-1.333,-66.67,0,1,-0.2019999999999999,0.5760000000000001,-0.778,D,1.0,1.0,0,1,0.831946755407654,0,1,0.5307855626326964,1,0,0.6345177664974619,0,0,1.0,0.4412221646815122,0.5187713310580205,0.5800365185636032,0.5538205980066445,0.7275747508305648,0.8475083056478406,-0.5846588329010862,-0.40534011592001346,-0.4672555223790571,-0.22627344432313742,-0.38624042801470776,-0.11906510715893974,-4.613903999999999,-1.776889,-2.829123999999999,-0.6561000000000001,-1.8768999999999998,-0.20160099999999986
50,2014-09-21,Tottenham,West Bromwich Albion,1.556,1.398,1.243,1.75,1.75,1.75,100.0,2.0,0.593,1.095,1.481,0.5,0.5,0.5,-100.0,0.0,0.963,200.0,1.333,0.81,0.449,1.25,1.25,1.25,2000.0,2.0,1.926,1.905,1.93,1.75,1.75,1.75,0.0,2.0,-0.593,2000.0,1.667,2.19,2.551,1.75,1.75,1.75,-66.67,1.0,0.444,0.669,0.819,0.5,0.5,0.5,-100.0,0.0,1.223,33.33,1,0,0.3129999999999999,-0.8880000000000001,1.201,A,0.0,1.0,1,0,0.7616146230007617,0,1,0.5307855626326964,0,1,0.5296610169491525,0,1,0.7272727272727273,2.580431177446103,1.265158371040724,0.8336686787391013,3.671806167400881,3.225331369661266,3.0772014475271416,0.47282450558737693,0.6135372047292427,0.13508150323122148,0.6477962721170551,-0.10084744917159251,0.6689423544249657,0.9273690000000001,1.4957290000000003,0.09180899999999996,2.3134409999999996,-0.05664399999999999,2.9998240000000007
56,2014-09-27,Crystal Palace,Leicester,1.741,1.458,1.26,1.6,1.6,1.6,200.0,3.0,2.432,2.076,1.981,1.8,1.8,1.8,150.0,5.0,-0.6909999999999998,50.0,1.802,1.924,1.976,2.0,2.0,2.0,0.0,2.0,1.741,1.763,1.845,1.6,1.6,1.6,50.0,3.0,0.0609999999999999,-50.0,1.37,0.816,0.45,1.0,1.0,1.0,3000.0,3.0,2.012,1.562,1.292,1.6,1.6,1.6,200.0,3.0,-0.6419999999999999,2800.0,1,1,0.4810000000000001,0.4509999999999998,0.0300000000000002,H,2.0,0.0,1,0,0.6752194463200539,1,0,0.5208333333333333,1,0,0.6891798759476224,1,0,0.5813953488372093,0.712940212940213,0.6989453499520614,0.6328478151682572,0.6775469831849655,0.5190839694656488,0.3456221198156682,-0.22482036430506702,-0.23971435479060724,-0.22428204049955444,-0.3441519232954411,-0.27689400141173987,-0.45786124242001,-0.47748099999999977,-0.41216399999999986,-0.38192400000000015,-0.5565160000000001,-0.5198410000000001,-0.7089640000000001
58,2014-09-27,Hull City,Manchester City,1.556,1.331,1.181,1.4,1.4,1.4,100.0,2.0,1.469,1.674,1.819,1.6,1.6,1.6,-50.0,1.0,0.0869999999999999,150.0,1.506,1.004,0.589,1.4,1.4,1.4,2000.0,2.0,1.025,0.701,0.416,1.0,1.0,1.0,1000.0,1.0,0.4810000000000001,1000.0,1.247,1.775,2.262,1.2,1.2,1.2,-66.67,1.0,1.444,1.974,2.403,1.6,1.6,1.6,-66.67,1.0,-0.1969999999999998,0.0,1,0,0.375,-0.3499999999999998,0.7249999999999999,A,2.0,4.0,1,0,0.7272727272727273,0,1,0.4962779156327544,0,1,0.7407407407407408,0,1,0.5104645227156712,1.0520622041920216,0.7903800475059383,0.6457080371787862,0.8576341127922972,0.8946572580645161,0.9374222958972236,0.03463032615224575,-0.08404004810615678,-0.13727811862613135,-0.06925710083956556,-0.2565987249124835,-0.042316891319946544,0.007568999999999994,-0.03880899999999994,-0.11764899999999998,-0.039601000000000025,-0.40704399999999985,-0.019881000000000003
57,2014-09-27,Arsenal,Tottenham,2.185,2.06,2.017,2.0,2.0,2.0,50.0,3.0,1.037,1.144,1.125,1.4,1.4,1.4,-100.0,0.0,1.148,150.0,0.988,1.067,1.061,1.2,1.2,1.2,-100.0,0.0,1.222,0.844,0.501,1.2,1.2,1.2,1000.0,1.0,-0.2339999999999999,-1100.0,2.062,2.26,2.531,1.8,1.8,1.8,0.0,3.0,1.111,1.792,2.308,1.4,1.4,1.4,-100.0,0.0,0.9509999999999998,100.0,1,0,0.1680000000000001,-0.088,0.2560000000000002,D,1.0,1.0,1,0,0.8561643835616437,0,1,0.6807351940095302,0,0,0.9191176470588236,0,1,0.4551661356395084,2.086914995224451,1.785095320623917,1.777092511013216,1.83942908117752,1.2541620421753603,1.0918895599654876,0.4469741517794579,0.37190652836930854,0.3557416727557339,0.15496901047849024,0.3504911578005438,0.06523733978480462,1.3179040000000004,0.9044009999999997,0.8390560000000002,0.21902399999999977,0.7956639999999998,0.04972900000000014
55,2014-09-27,Chelsea,Aston Villa,2.901,3.051,3.059,3.2,3.2,3.2,-66.67,1.0,0.716,0.84,0.912,0.8,0.8,0.8,-100.0,0.0,2.1849999999999996,33.33,1.42,1.293,1.172,1.4,1.4,1.4,0.0,1.0,1.148,0.667,0.364,0.8,0.8,0.8,3000.0,3.0,0.272,-3000.0,2.333,2.636,2.81,2.6,2.6,2.6,-66.67,1.0,1.802,2.255,2.573,2.0,2.0,2.0,-100.0,0.0,0.5310000000000001,33.33,0,0,-0.1580000000000003,-0.196,0.0379999999999997,H,3.0,0.0,0,1,0.863557858376511,0,1,0.6770480704129994,0,1,0.8361204013377925,0,1,0.564652738565782,3.995867768595041,3.5894117647058827,3.3177874186550977,1.2875275938189843,1.163796909492274,1.0878823073945028,0.8212369294587488,0.17353935141078747,0.7891981925996593,0.11069190065469992,0.7527868232275512,0.06422361009733686,4.774224999999999,0.28196100000000013,4.888521000000002,0.14516100000000018,4.609609000000001,0.056169000000000045
